candidate_kind,candidate_id,source_event_id,substation_id,window_start,window_end,sample_count,expected_sample_count,coverage_rate,audit_status,exclusion_reason,fault_label,efd_possible,disturbance_count,fault_window_overlap,fixed_eval_window_overlap
candidate_normal,candidate_normal_s33_20151221,,33,2015-12-21 00:00:00,2015-12-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160120,,33,2016-01-20 00:00:00,2016-01-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160219,,33,2016-02-19 00:00:00,2016-02-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160320,,33,2016-03-20 00:00:00,2016-03-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160419,,33,2016-04-19 00:00:00,2016-04-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160519,,33,2016-05-19 00:00:00,2016-05-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160618,,33,2016-06-18 00:00:00,2016-06-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160718,,33,2016-07-18 00:00:00,2016-07-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160817,,33,2016-08-17 00:00:00,2016-08-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20160916,,33,2016-09-16 00:00:00,2016-09-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20161016,,33,2016-10-16 00:00:00,2016-10-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20161115,,33,2016-11-15 00:00:00,2016-11-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20161215,,33,2016-12-15 00:00:00,2016-12-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170114,,33,2017-01-14 00:00:00,2017-01-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170213,,33,2017-02-13 00:00:00,2017-02-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170315,,33,2017-03-15 00:00:00,2017-03-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170414,,33,2017-04-14 00:00:00,2017-04-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170514,,33,2017-05-14 00:00:00,2017-05-21 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170613,,33,2017-06-13 00:00:00,2017-06-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170713,,33,2017-07-13 00:00:00,2017-07-20 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170812,,33,2017-08-12 00:00:00,2017-08-19 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20170911,,33,2017-09-11 00:00:00,2017-09-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20171011,,33,2017-10-11 00:00:00,2017-10-18 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20171110,,33,2017-11-10 00:00:00,2017-11-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20171210,,33,2017-12-10 00:00:00,2017-12-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180109,,33,2018-01-09 00:00:00,2018-01-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180208,,33,2018-02-08 00:00:00,2018-02-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180310,,33,2018-03-10 00:00:00,2018-03-17 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180409,,33,2018-04-09 00:00:00,2018-04-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180509,,33,2018-05-09 00:00:00,2018-05-16 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180608,,33,2018-06-08 00:00:00,2018-06-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180708,,33,2018-07-08 00:00:00,2018-07-15 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180807,,33,2018-08-07 00:00:00,2018-08-14 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20180906,,33,2018-09-06 00:00:00,2018-09-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20181006,,33,2018-10-06 00:00:00,2018-10-13 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20181105,,33,2018-11-05 00:00:00,2018-11-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20181205,,33,2018-12-05 00:00:00,2018-12-12 00:00:00,823,1008,0.816468253968254,excluded,low_coverage|substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190104,,33,2019-01-04 00:00:00,2019-01-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190203,,33,2019-02-03 00:00:00,2019-02-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190305,,33,2019-03-05 00:00:00,2019-03-12 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190404,,33,2019-04-04 00:00:00,2019-04-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190504,,33,2019-05-04 00:00:00,2019-05-11 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190603,,33,2019-06-03 00:00:00,2019-06-10 00:00:00,993,1008,0.9851190476190477,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190703,,33,2019-07-03 00:00:00,2019-07-10 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190802,,33,2019-08-02 00:00:00,2019-08-09 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20190901,,33,2019-09-01 00:00:00,2019-09-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20191001,,33,2019-10-01 00:00:00,2019-10-08 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20191031,,33,2019-10-31 00:00:00,2019-11-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20191130,,33,2019-11-30 00:00:00,2019-12-07 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20191230,,33,2019-12-30 00:00:00,2020-01-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200129,,33,2020-01-29 00:00:00,2020-02-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200228,,33,2020-02-28 00:00:00,2020-03-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200329,,33,2020-03-29 00:00:00,2020-04-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200428,,33,2020-04-28 00:00:00,2020-05-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200528,,33,2020-05-28 00:00:00,2020-06-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s33_20200627,,33,2020-06-27 00:00:00,2020-07-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20170731,,34,2017-07-31 00:00:00,2017-08-07 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s34_20170830,,34,2017-08-30 00:00:00,2017-09-06 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s34_20170929,,34,2017-09-29 00:00:00,2017-10-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20171029,,34,2017-10-29 00:00:00,2017-11-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20171128,,34,2017-11-28 00:00:00,2017-12-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20171228,,34,2017-12-28 00:00:00,2018-01-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180127,,34,2018-01-27 00:00:00,2018-02-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180226,,34,2018-02-26 00:00:00,2018-03-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180328,,34,2018-03-28 00:00:00,2018-04-04 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180427,,34,2018-04-27 00:00:00,2018-05-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180527,,34,2018-05-27 00:00:00,2018-06-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180626,,34,2018-06-26 00:00:00,2018-07-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180726,,34,2018-07-26 00:00:00,2018-08-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180825,,34,2018-08-25 00:00:00,2018-09-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20180924,,34,2018-09-24 00:00:00,2018-10-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20181024,,34,2018-10-24 00:00:00,2018-10-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20181123,,34,2018-11-23 00:00:00,2018-11-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20181223,,34,2018-12-23 00:00:00,2018-12-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190122,,34,2019-01-22 00:00:00,2019-01-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190221,,34,2019-02-21 00:00:00,2019-02-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190323,,34,2019-03-23 00:00:00,2019-03-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190422,,34,2019-04-22 00:00:00,2019-04-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190522,,34,2019-05-22 00:00:00,2019-05-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190621,,34,2019-06-21 00:00:00,2019-06-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190721,,34,2019-07-21 00:00:00,2019-07-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190820,,34,2019-08-20 00:00:00,2019-08-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20190919,,34,2019-09-19 00:00:00,2019-09-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20191019,,34,2019-10-19 00:00:00,2019-10-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20191118,,34,2019-11-18 00:00:00,2019-11-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20191218,,34,2019-12-18 00:00:00,2019-12-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200117,,34,2020-01-17 00:00:00,2020-01-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200216,,34,2020-02-16 00:00:00,2020-02-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200317,,34,2020-03-17 00:00:00,2020-03-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200416,,34,2020-04-16 00:00:00,2020-04-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200516,,34,2020-05-16 00:00:00,2020-05-23 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200615,,34,2020-06-15 00:00:00,2020-06-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s34_20200715,,34,2020-07-15 00:00:00,2020-07-22 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20170731,,35,2017-07-31 00:00:00,2017-08-07 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s35_20170830,,35,2017-08-30 00:00:00,2017-09-06 00:00:00,1008,1008,1.0,accepted,,,,0.0,False,False
candidate_normal,candidate_normal_s35_20170929,,35,2017-09-29 00:00:00,2017-10-06 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20171029,,35,2017-10-29 00:00:00,2017-11-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20171128,,35,2017-11-28 00:00:00,2017-12-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20171228,,35,2017-12-28 00:00:00,2018-01-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180127,,35,2018-01-27 00:00:00,2018-02-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180226,,35,2018-02-26 00:00:00,2018-03-05 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180328,,35,2018-03-28 00:00:00,2018-04-04 00:00:00,1003,1008,0.9950396825396826,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180427,,35,2018-04-27 00:00:00,2018-05-04 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180527,,35,2018-05-27 00:00:00,2018-06-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180626,,35,2018-06-26 00:00:00,2018-07-03 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180726,,35,2018-07-26 00:00:00,2018-08-02 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180825,,35,2018-08-25 00:00:00,2018-09-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20180924,,35,2018-09-24 00:00:00,2018-10-01 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20181024,,35,2018-10-24 00:00:00,2018-10-31 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20181123,,35,2018-11-23 00:00:00,2018-11-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20181223,,35,2018-12-23 00:00:00,2018-12-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190122,,35,2019-01-22 00:00:00,2019-01-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190221,,35,2019-02-21 00:00:00,2019-02-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190323,,35,2019-03-23 00:00:00,2019-03-30 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190422,,35,2019-04-22 00:00:00,2019-04-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190522,,35,2019-05-22 00:00:00,2019-05-29 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190621,,35,2019-06-21 00:00:00,2019-06-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190721,,35,2019-07-21 00:00:00,2019-07-28 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190820,,35,2019-08-20 00:00:00,2019-08-27 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20190919,,35,2019-09-19 00:00:00,2019-09-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20191019,,35,2019-10-19 00:00:00,2019-10-26 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20191118,,35,2019-11-18 00:00:00,2019-11-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20191218,,35,2019-12-18 00:00:00,2019-12-25 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
candidate_normal,candidate_normal_s35_20200117,,35,2020-01-17 00:00:00,2020-01-24 00:00:00,1008,1008,1.0,excluded,substation_quota_full,,,0.0,False,False
